1	0.27773	1745
1	0.38328	1807
1	0.24022	1811
1	0.21504	1825
1	0.33142	185
1	0.22978	1869
1	0.31624	1870
1	0.18633	1879
1	0.41659	1933
1	0.21872	1976
1	0.45022	2031
1	0.28481	2046
1	0.51636	2048
1	0.26916	2060
1	0.25132	2082
1	0.24605	2106
1	0.33499	2144
1	0.43915	2177
1	0.40078	2189
1	0.26591	2194
1	0.19851	2252
1	0.21716	2263
1	0.21077	2273
1	0.26156	2275
1	0.41659	228
1	0.23967	2479
1	0.40579	2535
1	0.47370	2569
1	0.21077	2572
1	0.24605	2629
1	0.17273	2683
1	0.19851	2697
1	0.24605	2716
1	0.52093	2726
1	0.18507	2734
1	0.40231	2764
1	0.28679	2795
1	0.29345	2800
1	0.26916	284
1	0.18638	2841
1	0.35002	2858
1	0.34001	2889
1	0.35249	2956
1	0.21935	2967
1	0.14141	2971
1	0.50297	3005
1	0.20208	3015
1	0.27031	3021
1	0.15965	3024
1	0.14922	3032
1	0.24605	3046
1	0.54832	3055
1	0.59682	3075
1	0.24605	3085
1	0.20208	3092
1	0.47023	3094
1	0.17388	3097
1	0.17464	3098
1	0.14922	3115
1	0.28481	3135
1	0.34424	3173
1	0.26591	3176
1	0.19940	3177
1	0.33016	3200
1	0.48222	347
1	0.29706	380
1	0.21935	397
1	0.26916	495
1	0.50297	512
1	0.19851	531
1	0.41659	624
1	0.34354	644
1	0.53700	717
1	0.50297	782
1	0.41659	812
1	0.22438	850
1	0.28164	865
1	0.26916	895
1	0.35475	942
1	0.33828	944
1,000,000	0.65261	1631
1,2	0.38308	536
1,2	0.78001	848
1,4000	0.57578	2887
1,777	0.57578	2887
1.140	0.57578	1997
1.386	0.57578	1997
1.5	0.93936	1098
1.5	0.49064	1853
1.5	0.38991	2092
1.5	0.53312	2274
1.5	0.55426	3081
1.5	0.77804	3204
1.91	0.31277	2889
10	0.20380	1155
10	0.94863	1430
10	0.57659	1634
10	0.58975	1641
10	0.39753	1705
10	0.32473	2421
10	0.39753	2555
10	0.28206	2746
10	0.43201	2801
10	0.39753	2989
10	0.32073	2998
10	0.59404	3025
10	0.81263	341
10	0.54304	48
10,000	0.77492	1604
10,000	0.51417	2216
10,000	0.61603	3005
10.1	0.85327	848
100	0.36580	1170
100	0.28591	1334
100	0.35307	1641
100	0.32510	1647
100	0.74634	1658
100	0.26146	1906
100	0.26734	2145
100	0.44080	2196
100	0.28591	2233
100	0.22599	2620
100	0.40295	2629
100	0.26146	2849
100	0.91899	572
101	1.00000	573
102	0.63182	1559
102	1.00000	571
1023	0.47651	48
103	1.00000	570
104	1.00000	555
105	1.00000	554
105	1.00000	805
106	1.00000	443
106	1.00000	553
107	1.00000	552
107	0.51024	780
107	1.00000	934
108	1.00000	540
108	1.00000	551
109	1.00000	539
109	1.00000	550
11	0.47286	1770
11	0.38150	2035
11	0.63693	242
11	0.47286	2629
11	0.41734	2947
110	1.00000	538
1100	1.00000	3026
1103	0.64609	585
1107	0.65580	1439
1107	0.54241	1472
1107	0.30945	3026
1108	0.41906	2233
112	1.00000	421
112	1.00000	524
113	1.00000	523
114	1.00000	522
115	0.34709	2233
115	0.95875	420
115	0.95875	465
115	0.95875	521
116	1.00000	520
117	1.00000	498
117	1.00000	519
117	1.00000	899
117	1.00000	933
118	1.00000	419
118	0.96662	498
118	0.87583	518
118	0.96662	899
118	0.96662	933
119	1.00000	517
12	0.48919	1185
12	0.64456	1345
12	1.00000	1616
12	0.39467	2998
120	0.47286	1871
120	0.38836	3092
120	1.00000	516
120	0.47286	780
120	0.85035	932
121	0.91413	1203
121	0.91413	487
122	1.00000	1127
122	1.00000	486
123	1.00000	1126
123	1.00000	1579
123	1.00000	485
123	1.00000	707
123	1.00000	831
124	1.00000	1156
124	1.00000	484
125	0.30279	2620
125	0.91413	473
126	1.00000	472
127	0.91413	2100
127	1.00000	471
128	1.00000	1039
128	1.00000	470
129	1.00000	460
129	1.00000	739
13	1.00000	172
13	0.74466	2399
13	0.50236	2852
13	1.00000	340
13	1.00000	390
13	0.64290	626
130	0.63182	1559
130	1.00000	459
130,000	0.76504	3056
131	1.00000	458
1311	0.59062	414
132	0.53990	1294
132	0.52634	2887
133	1.00000	418
133	1.00000	456
133	1.00000	873
133	1.00000	898
134	1.00000	455
134	1.00000	804
134	1.00000	903
135	1.00000	1038
135	1.00000	1319
135	1.00000	442
135	1.00000	454
136	1.00000	453
137	1.00000	452
138	1.00000	451
13891	0.96572	3191
139	1.00000	1299
139	1.00000	450
14	0.75052	1962
14	0.43414	2144
14,000	0.47651	2423
140	0.41166	2423
140	1.00000	449
140	1.00000	773
1400	0.75911	1161
1401	1.00000	1161
1401	0.45952	1195
1401	0.75787	1264
1401	0.64016	637
1401	0.87409	827
1401	1.00000	953
141	1.00000	448
1410	0.41166	1088
1410	0.86391	1260
1410	1.00000	844
142	1.00000	432
143	1.00000	431
144	1.00000	430
1440	1.00000	414
145	1.00000	1298
145	0.86391	429
145	1.00000	872
146	1.00000	1076
146	1.00000	428
147	1.00000	1800
147	1.00000	427
147	1.00000	871
148	1.00000	426
148	1.00000	869
148	1.00000	870
149	1.00000	425
149	1.00000	876
15	0.32073	1145
15	0.88686	129
15	0.37147	1525
15	0.88686	158
15	0.88686	160
15	0.39753	1705
15	0.38755	1997
15	0.28206	2034
15	0.54620	2313
15	0.28206	2985
15	0.32073	2998
15	0.32073	3160
15	0.73630	371
15	0.29857	824
150	1.00000	1125
150	1.00000	802
150	1.00000	803
150	1.00000	926
151	1.00000	925
152	1.00000	817
152	1.00000	924
153	1.00000	772
153	1.00000	923
154	1.00000	771
154	1.00000	907
155	1.00000	770
155	1.00000	906
156	1.00000	769
156	1.00000	905
157	1.00000	706
157	1.00000	738
157	1.00000	904
158	1.00000	737
159	1.00000	663
159	1.00000	902
16	0.89275	140
16	0.56646	1440
16	0.89275	152
16	0.39447	1525
16	0.33945	2144
16	0.45622	2194
16	0.42215	248
16	0.32906	3131
16	0.89275	369
16	0.59062	626
16,000	0.77821	2357
160	1.00000	705
160	0.94505	768
160	1.00000	888
1600	0.67435	1970
1600	1.00000	1971
1604	0.51024	2004
1604	0.47651	3187
1604	0.41906	962
161	1.00000	704
161	0.94505	767
161	1.00000	887
162	1.00000	1019
162	1.00000	766
162	1.00000	886
1620	0.75790	1033
1620	1.00000	1209
1620	0.32605	1315
1620	1.00000	434
1620	0.85112	674
1620	0.77804	818
163	1.00000	736
163	1.00000	885
164	1.00000	765
164	1.00000	884
165	1.00000	1943
165	1.00000	883
166	1.00000	732
166	1.00000	882
167	1.00000	735
167	1.00000	881
168	1.00000	734
169	1.00000	733
169	1.00000	879
17	0.67435	1067
17	0.91413	151
170	1.00000	1037
170	1.00000	764
170	1.00000	878
173	1.00000	702
173	1.00000	703
173	1.00000	843
174	1.00000	842
175	0.82827	1075
175	0.95875	662
175	0.95875	701
175	0.95875	841
1750	0.73926	1518
176	1.00000	840
177	1.00000	801
177	1.00000	839
178	1.00000	1372
178	1.00000	1715
178	1.00000	1814
178	1.00000	1815
178	1.00000	838
179	1.00000	1575
179	1.00000	837
18	1.00000	150
18	0.39365	1700
18	0.44798	1997
18	0.45952	2776
18	0.64846	2902
18	1.00000	515
180	1.00000	1580
180	1.00000	836
180,000	0.59062	2584
181	1.00000	1581
181	1.00000	835
181	1.00000	967
182	1.00000	1092
182	1.00000	834
1822	0.41906	2233
184	1.00000	816
185	1.00000	815
186	1.00000	814
187	1.00000	813
188	1.00000	812
189	1.00000	811
19	1.00000	139
19	0.41734	1764
19	0.33564	3098
19	1.00000	514
19	1.00000	569
190	1.00000	810
1900	0.91000	1519
191	0.67435	1091
191	1.00000	809
192	0.67435	1091
192	1.00000	808
193	1.00000	659
193	1.00000	807
1934	0.75911	2094
1935	0.75911	2094
194	1.00000	790
1940	0.47651	2305
1945	0.91413	2303
1945	0.67435	2304
1946	0.47651	3028
195	0.69393	3048
195	1.00000	789
1950	1.00000	618
1955	0.47651	3028
1956	0.74181	1045
1956	0.43559	1385
1957	1.00000	59
1957	0.86391	84
1957	1.00000	86
1958	0.73752	1385
1958	0.35840	637
196	0.61603	1616
196	0.94505	1790
196	0.94505	788
1960	0.32766	1008
1960	0.34059	1025
1960	0.34059	1385
1960	0.56862	1453
1960	0.71476	1660
1960	0.71476	177
1960	0.42215	2164
1960	0.42215	236
1960	0.71476	618
1960	0.34671	962
1961	0.53990	254
1961	0.35840	637
1962	0.30945	3026
1962	0.86391	3197
1962	0.86391	489
1963	0.69217	1120
1963	0.69217	1121
1963	0.29006	1315
1963	0.26526	1415
1963	0.53865	1531
1963	0.45317	1684
1963	0.35020	1700
1963	0.32982	1936
1963	0.36081	3025
1963	0.69217	689
1963	0.75719	767
1963	0.75719	768
1964	0.45032	1290
1964	0.67054	1476
1964	0.72620	1765
1965	0.66824	1385
1965	0.64288	1476
1965	0.45189	1771
1965	0.56625	2317
1966	0.54766	1349
1966	0.35376	1589
1966	0.31477	1665
1966	0.43847	1770
1966	0.57774	1900
1966	0.55688	2147
1966	0.46612	2154
1966	0.28451	3024
1967	0.43175	1764
1967	0.64456	1900
1967	0.47651	1930
1967	0.52003	2154
1968	0.53514	1671
1968	0.69625	1765
1968	0.48919	1862
1968	0.49967	2515
1969	1.00000	1796
1969	0.57612	2094
1969	0.44496	2127
1969	0.47651	2154
1969	0.44824	2538
1969	0.44824	2584
1969	0.76479	2657
197	1.00000	1124
197	1.00000	787
1970	1.00000	1952
1970	0.82736	2007
1970	0.36163	2140
1970	0.53615	2147
1970	0.65182	2181
1970	0.27391	2300
1970	0.48451	2395
1970	0.42215	2584
1970	0.34059	3117
1970	0.71476	618
1971	0.55449	2593
1971	0.51024	2776
1971	0.41906	2823
1972	0.69263	2316
1972	0.59062	3010
1973	1.00000	2584
1974	0.90607	2814
1974	0.61633	2821
1974	0.37970	2829
1974	0.57019	2962
1975	0.41906	2823
1975	0.59473	2962
1975	0.47651	3022
1976	0.62495	2701
1976	0.53990	2822
1977	0.30945	3026
1977	0.52909	3060
1977	0.94505	3122
1978	1.00000	3122
1978	0.43559	3160
198	1.00000	786
199	1.00000	785
199	1.00000	977
2	0.26292	1035
2	0.59645	11
2	0.24034	1146
2	0.26119	1154
2	0.12322	1155
2	0.17060	1194
2	0.25336	1327
2	0.15595	1350
2	0.25038	1373
2	0.19391	1385
2	0.19391	1409
2	0.29017	1420
2	0.40694	1430
2	0.31668	1435
2	0.32831	1470
2	0.39299	1485
2	0.18051	1487
2	0.34190	1489
2	0.31879	1497
2	0.78209	1501
2	0.21918	1514
2	0.47132	1525
2	0.19391	1530
2	0.44516	1538
2	0.31982	1539
2	0.36110	1570
2	0.53619	159
2	0.17053	1590
2	0.34860	1634
2	0.54149	1638
2	0.39299	1642
2	0.47104	1645
2	0.27129	1650
2	0.29877	1679
2	0.19391	1725
2	0.27129	1745
2	0.37440	1807
2	0.55176	1847
2	0.32374	185
2	0.36608	1867
2	0.22445	1869
2	0.18201	1879
2	0.67098	1933
2	0.21365	1976
2	0.23431	1997
2	0.29017	2001
2	0.27820	2046
2	0.57353	2048
2	0.26292	2060
2	0.24549	2082
2	0.24034	2106
2	0.33022	2110
2	0.19326	2144
2	0.71308	2162
2	0.53170	2177
2	0.25974	2194
2	0.44516	2248
2	0.30019	2251
2	0.19391	2252
2	0.22185	2254
2	0.21212	2263
2	0.53619	227
2	0.34860	2273
2	0.25550	2275
2	0.16873	2289
2	0.50827	241
2	0.23411	2479
2	0.14456	2483
2	0.19739	2554
2	0.19391	2569
2	0.20589	2572
2	0.35194	2596
2	0.24034	2629
2	0.23411	2665
2	0.16873	2683
2	0.33626	2688
2	0.59713	2714
2	0.24034	2716
2	0.41054	2726
2	0.39299	2764
2	0.23411	2766
2	0.19739	2786
2	0.28014	2795
2	0.16930	2800
2	0.18206	2841
2	0.34190	2858
2	0.45110	2963
2	0.21427	2967
2	0.13814	2971
2	0.27820	2973
2	0.40217	2986
2	0.44516	3009
2	0.19739	3015
2	0.23411	3018
2	0.15595	3021
2	0.14576	3032
2	0.60459	3037
2	0.24034	3046
2	0.22445	3055
2	0.17053	3057
2	0.19739	3092
2	0.17060	3098
2	0.24680	3115
2	0.27820	3135
2	0.19391	3160
2	0.19391	3163
2	0.33626	3173
2	0.32250	3200
2	0.47104	347
2	0.44516	371
2	0.29017	380
2	0.44516	495
2	0.44516	623
2	0.33558	644
2	0.24995	717
2	0.44516	781
2	0.40694	811
2	0.40694	84
2	0.21918	850
2	0.27511	865
2,092,000	0.33123	2620
2,3,4	0.41603	2800
2.1	0.71307	1592
2.6662	0.89959	1867
2.78	0.31277	2889
20	0.53849	1253
20	0.36164	1409
20	0.39561	1764
20	0.43698	2887
20	0.29085	3024
20	1.00000	339
20	1.00000	389
200	0.39804	1170
200	1.00000	1202
200	0.89633	1249
200	0.89633	1509
200	0.60952	1962
200	0.81214	482
200	0.36012	696
200	1.00000	784
2000	0.59062	1163
2000	0.39467	2035
2000	0.82827	2605
2000	0.82827	489
201	1.00000	1056
201	1.00000	2041
201	0.43175	2679
201	1.00000	783
202	0.86391	1201
202	0.59710	1559
202	1.00000	747
203	0.95875	1297
203	0.37970	1476
203	0.95875	746
203	0.95875	995
204	1.00000	745
2048	0.73752	2035
2048	0.84991	272
205	0.94505	1296
205	0.86391	143
205	0.94505	744
206	0.91413	1318
206	0.91413	743
207	0.45032	2679
207	1.00000	716
207	1.00000	994
208	1.00000	715
209	1.00000	1018
209	1.00000	1123
209	1.00000	1582
209	1.00000	714
21	1.00000	134
21	0.91413	2005
210	1.00000	700
210	1.00000	713
211	1.00000	712
212	1.00000	711
213	1.00000	710
213	1.00000	976
214	1.00000	1055
214	0.27020	2889
214	1.00000	688
215	0.94505	1074
215	0.41166	3145
215	0.94505	687
216	1.00000	686
217	1.00000	1704
217	1.00000	668
218	1.00000	1452
218	1.00000	667
218	1.00000	993
219	1.00000	666
22	0.90607	133
22	0.66824	1409
22	0.82827	2027
22	0.39467	2525
220	0.94505	1054
220	1.00000	36
220	0.94505	665
221	0.86391	1130
221	0.53154	1373
221	1.00000	992
222	1.00000	1090
222	1.00000	1129
222	1.00000	2223
223	1.00000	1094
224	1.00000	1093
224	0.50650	796
224	1.00000	966
225	1.00000	1082
225	1.00000	991
2250	0.59062	1680
226	1.00000	1081
226	1.00000	1583
227	1.00000	1080
228	1.00000	1079
229	1.00000	1078
229	1.00000	1799
23	1.00000	132
23	0.91413	326
23,040	0.47651	2035
23,1	0.68366	2701
230	1.00000	1061
231	1.00000	1060
231	1.00000	1283
2314	0.71364	2720
232	1.00000	1059
233	1.00000	1058
233	1.00000	2009
234	1.00000	1042
234	1.00000	1317
235	1.00000	1041
235	1.00000	1229
236	1.00000	1023
236	1.00000	1316
237	1.00000	1022
237	1.00000	965
238	1.00000	1021
239	1.00000	1020
24	0.82827	131
24	0.34709	2233
24	0.39467	2494
24	0.63366	3056
240	0.91413	1005
240	0.44342	2211
242	1.00000	996
243	1.00000	1268
243	1.00000	979
244	1.00000	978
245	1.00000	1228
245	1.00000	2042
245	0.82827	2222
245	0.43175	2679
246	1.00000	1239
246	1.00000	969
247	1.00000	968
248	1.00000	1322
248	1.00000	1687
248	1.00000	1688
25	1.00000	130
25	0.56639	1720
25	0.64686	2322
25	0.46714	2327
25	0.42986	3085
25	0.95898	343
25	1.00000	368
25	0.79618	371
25	0.46714	849
25,000	0.48508	3015
250	1.00000	1174
250	1.00000	1320
251	1.00000	1300
251	1.00000	1375
251	1.00000	1849
252	1.00000	1287
253	1.00000	1286
253	1.00000	1576
254	1.00000	1285
254	1.00000	1577
254	0.41906	2211
255	1.00000	1817
256	0.94505	1242
256	0.86391	1376
256	1.00000	66
257	1.00000	1241
257	1.00000	1343
257	1.00000	1356
258	1.00000	1227
258	1.00000	1240
258	1.00000	1560
259	1.00000	1222
26	1.00000	128
26	1.00000	371
260	1.00000	1221
260,000	0.51564	695
261	1.00000	1220
262	1.00000	1219
263	1.00000	1193
263	1.00000	1218
263	1.00000	2056
264	1.00000	1192
264	1.00000	1217
265	1.00000	1191
266	1.00000	1190
266	1.00000	1377
266	1.00000	1378
267	1.00000	1189
268	1.00000	1178
268	1.00000	1865
269	1.00000	1177
269	0.65184	1374
27	1.00000	127
27	1.00000	1634
27	1.00000	664
27	1.00000	709
270	1.00000	1176
271	1.00000	1175
271	0.76246	2679
271	0.47651	3187
272	1.00000	1157
272	1.00000	1584
272	1.00000	1714
273	1.00000	1492
274	1.00000	1493
274	1.00000	1864
275	1.00000	1478
276	1.00000	1479
277	1.00000	1480
278	1.00000	1481
279	1.00000	1419
279	1.00000	1446
279	1.00000	1522
279	1.00000	1600
28	1.00000	126
28	1.00000	1598
28	0.70953	1634
28	1.00000	246
281	1.00000	1448
282	1.00000	1449
282	1.00000	2119
283	1.00000	1450
284	1.00000	1436
285	1.00000	1437
285	1.00000	1561
286	1.00000	1357
286	0.91413	1418
287	1.00000	1405
288	1.00000	1406
288	0.43559	2423
289	1.00000	1407
29	0.91413	125
29	0.53990	146
290	1.00000	1370
291	1.00000	1371
291	0.53154	1373
291	1.00000	1789
292	1.00000	1355
292	1.00000	1896
292	1.00000	1898
292	1.00000	1993
293	1.00000	1342
293	1.00000	1560
293	1.00000	1759
294	1.00000	1648
295	1.00000	1639
296	1.00000	1578
296	1.00000	1640
296	1.00000	1816
297	1.00000	1617
298	1.00000	1618
298	1.00000	1882
299	1.00000	1606
299	1.00000	1761
3	0.30606	1035
3	0.30404	1154
3	0.14343	1155
3	0.57192	1228
3	0.29493	1327
3	0.22572	1385
3	0.22572	1409
3	0.36864	1435
3	0.38218	1470
3	0.21716	1476
3	0.45747	1485
3	0.21013	1487
3	0.24693	1504
3	0.43107	1519
3	0.42035	1570
3	0.24514	1641
3	0.31580	1650
3	0.54285	168
3	0.22572	1686
3	0.31580	1745
3	0.43583	1807
3	0.30606	1847
3	0.24870	1976
3	0.19851	2002
3	0.57192	2042
3	0.27978	2048
3	0.30606	2060
3	0.51820	2077
3	0.28577	2082
3	0.27978	2106
3	0.38440	2110
3	0.29493	2177
3	0.45573	2189
3	0.30606	2248
3	0.22572	2252
3	0.57192	226
3	0.29742	2275
3	0.19641	2289
3	0.22572	2569
3	0.23967	2572
3	0.19522	2596
3	0.27978	2629
3	0.39143	2688
3	0.38218	2714
3	0.27978	2716
3	0.59235	2726
3	0.21044	2734
3	0.32611	2795
3	0.19708	2800
3	0.50574	2841
3	0.24943	2967
3	0.33779	3005
3	0.16968	3032
3	0.54833	3055
3	0.22978	3092
3	0.19859	3098
3	0.28729	3115
3	0.32385	3135
3	0.39143	3173
3	0.37542	3200
3	0.47370	342
3	1.00000	366
3	0.51820	371
3	0.57192	388
3	0.39064	644
3	0.29096	717
3	0.35579	824
3	0.25514	850
3	0.59167	970
3	0.66275	980
3,000	0.61244	1741
3,4	0.41603	2800
3.4	0.47651	1290
3.4	1.00000	1476
3.4.44	0.52126	1290
30	0.33496	1088
30	1.00000	112
30	0.90349	1161
30	0.41518	1506
30	0.65648	1542
30	0.43052	1741
30	0.34099	2211
30	0.33496	3028
30	0.26939	3036
30	1.00000	325
30	1.00000	647
30,000	0.59062	441
300	0.72680	1170
300	1.00000	1599
300	1.00000	1607
300	1.00000	1798
300	1.00000	1897
301	0.87549	1165
301	0.87583	1562
301	0.87583	1596
301	0.38836	696
301	0.47286	855
302	1.00000	1597
302	1.00000	1881
304	1.00000	1574
304	1.00000	1585
304	1.00000	1760
304	1.00000	1838
304	1.00000	1981
305	1.00000	1555
305	1.00000	1758
306	1.00000	1556
307	1.00000	1557
308	1.00000	1813
309	1.00000	1547
31	0.40556	1764
31	0.96436	1933
31	1.00000	387
31	1.00000	424
31	0.35667	679
31	1.00000	939
310	1.00000	1537
310	0.67895	1539
310	1.00000	2089
311	1.00000	1538
311	0.71843	1539
312	1.00000	1520
313	1.00000	1521
313	0.59062	3010
314	1.00000	1510
314	1.00000	1942
315	0.38322	1194
315	1.00000	1848
316	1.00000	1512
317	1.00000	1513
318	1.00000	1499
319	1.00000	1791
32	0.55987	1067
32	0.36164	1179
32	0.39275	1641
32	0.87850	1661
32	0.36044	2144
32	0.87850	386
32	0.87850	922
32,000	0.72989	851
32,768	0.47492	2144
320	1.00000	1780
321	1.00000	2098
322	1.00000	1778
322	1.00000	1941
323	1.00000	1777
323	1.00000	1850
324	1.00000	1776
325	1.00000	1775
326	1.00000	1763
327	1.00000	1762
328	1.00000	1734
328	1.00000	1880
329	1.00000	1918
33	0.53990	1740
33	1.00000	385
33,000	0.50595	1700
330	1.00000	1732
331	1.00000	1731
331	1.00000	1895
331	1.00000	2008
332	1.00000	1730
332,344,351,359	1.00000	2025
333	1.00000	1729
333	1.00000	1863
3330	0.71364	2720
334	1.00000	1716
334	1.00000	1894
335	0.59062	1705
336	1.00000	1690
336	1.00000	2088
337	1.00000	1689
337	1.00000	1940
338	1.00000	1669
339	1.00000	1668
339	1.00000	1917
34	0.53154	1373
34	1.00000	384
34	1.00000	547
340	0.41166	1409
340	1.00000	1667
340	1.00000	1893
341	1.00000	1666
341	1.00000	1797
341	1.00000	2073
343	1.00000	1968
343	1.00000	2099
344	1.00000	1944
344	0.91413	2098
345	1.00000	1837
345	1.00000	1921
346	1.00000	1920
347	1.00000	1919
347	1.00000	1980
347	1.00000	2118
348	1.00000	1914
349	1.00000	1913
35	0.62922	1539
35	0.66729	2902
35	1.00000	377
35	1.00000	513
35	1.00000	610
350	1.00000	1899
350	0.69393	1905
351	1.00000	2040
351	1.00000	2072
352	1.00000	1866
352	1.00000	1955
353	1.00000	2071
354	1.00000	1851
355	1.00000	1842
356	1.00000	1841
357	1.00000	1840
358	1.00000	1839
36	0.77351	1295
36	0.44079	1691
36	0.29668	3026
36	0.82827	376
360	0.72857	1161
360	0.25986	1164
360	0.65616	1417
360	0.94280	1440
360	0.33480	1506
360	1.00000	1518
360	0.65616	1542
360	0.50301	1570
360	0.37791	1572
360	0.56686	1680
360	0.63309	1691
360	1.00000	1794
360	0.33480	1827
360	0.45096	1854
360	0.33480	1862
360	0.62011	1874
360	0.29670	1885
360	0.33738	1939
360	0.56686	1947
360	0.46840	2054
360	0.71766	2082
360	0.48604	2083
360	0.26228	2111
360	0.26921	2144
360	0.29548	2201
360	0.33480	2202
360	0.36624	2249
360	0.20137	2483
360	0.33480	2571
360	0.46678	2624
360	0.62011	3023
360	0.90305	3048
360	0.56686	3190
3600	0.42914	1160
3600	0.63138	1424
3600	0.50269	1468
3600	0.37074	1534
3600	0.70802	3202
3600	0.79203	962
361	1.00000	1821
361	1.00000	2039
362	1.00000	1820
363	1.00000	1819
364	1.00000	1804
365	1.00000	1803
365	0.59062	1806
366	1.00000	1802
366	0.44342	696
367	1.00000	1801
368	1.00000	1979
368	1.00000	2124
369	1.00000	2123
37	0.51728	2077
37	0.33551	2233
37	0.80063	375
37	0.96662	512
37	0.96662	782
370	1.00000	2122
370	1.00000	3023
371	1.00000	2121
372	1.00000	2120
373	1.00000	2104
374	1.00000	2103
375	1.00000	2102
376	1.00000	2101
377	1.00000	2090
378	1.00000	2075
379	1.00000	2074
38	0.91413	374
38	1.00000	781
380	1.00000	2055
380	1.00000	2058
381	1.00000	2057
382	1.00000	2038
382	1.00000	2045
383	1.00000	2037
383	1.00000	2044
384	1.00000	1954
384	1.00000	2043
385	0.94505	1953
385	1.00000	2026
385	1.00000	2029
386	1.00000	2028
386	0.58348	2031
387	1.00000	2014
388	1.00000	2013
389	1.00000	2012
39	1.00000	373
390	1.00000	2011
391	1.00000	2010
392	1.00000	1996
393	1.00000	1995
394	1.00000	1994
395	1.00000	1987
396	1.00000	1986
397	1.00000	1985
398	1.00000	1984
399	1.00000	1983
4	0.35085	1035
4	0.16443	1155
4	0.31241	1264
4	0.25876	1385
4	0.42259	1435
4	0.24088	1487
4	0.28101	1641
4	0.36202	1650
4	0.37926	1652
4	0.39868	1679
4	0.62229	168
4	0.49961	1807
4	0.26341	1888
4	0.31241	1930
4	0.28510	1976
4	0.30918	2018
4	0.32072	2048
4	0.35085	2060
4	0.35085	2077
